SYSTEMATIC.name	GO.id	GO.term
YJL103C	GO:0006357	P:regulation of transcription by RNA polymerase II
YJL103C	GO:0030435	P:sporulation resulting in formation of a cellular spore
YJL104W	GO:0005743	C:mitochondrial inner membrane
YJL104W	GO:0005739	C:mitochondrion
YJL104W	GO:0001405	C:PAM complex, Tim23 associated import motor
YJL104W	GO:0005744	C:TIM23 mitochondrial import inner membrane translocase complex
YJL104W	GO:0019904	F:protein domain specific binding
YJL104W	GO:0006886	P:intracellular protein transport
YJL104W	GO:0030150	P:protein import into mitochondrial matrix
YJL105W	GO:0070210	C:Rpd3L-Expanded complex
YJL105W	GO:0034967	C:Set3 complex
YJL105W	GO:0046872	F:metal ion binding
YJL105W	GO:0035064	F:methylated histone binding
YJL105W	GO:0006325	P:chromatin organization
YJL105W	GO:0006355	P:regulation of DNA-templated transcription
YJL106W	GO:0005737	C:cytoplasm
YJL106W	GO:0005634	C:nucleus
YJL106W	GO:0005524	F:ATP binding
YJL106W	GO:0004672	F:protein kinase activity
YJL106W	GO:0106310	F:protein serine kinase activity
YJL106W	GO:0004674	F:protein serine/threonine kinase activity
YJL106W	GO:0035556	P:intracellular signal transduction
YJL106W	GO:0051321	P:meiotic cell cycle
YJL106W	GO:1902596	P:negative regulation of DNA replication origin binding
YJL106W	GO:0016310	P:phosphorylation
YJL106W	GO:0040020	P:regulation of meiotic nuclear division
YJL106W	GO:0030435	P:sporulation resulting in formation of a cellular spore
YJL107C	GO:0022857	F:transmembrane transporter activity
YJL108C	GO:0005783	C:endoplasmic reticulum
YJL108C	GO:0016020	C:membrane
YJL108C	GO:0022857	F:transmembrane transporter activity
YJL109C	GO:0030686	C:90S preribosome
YJL109C	GO:0005739	C:mitochondrion
YJL109C	GO:0005730	C:nucleolus
YJL109C	GO:0005654	C:nucleoplasm
YJL109C	GO:0030688	C:preribosome, small subunit precursor
YJL109C	GO:0033553	C:rDNA heterochromatin
YJL109C	GO:0032040	C:small-subunit processome
YJL109C	GO:0034455	C:t-UTP complex
YJL109C	GO:0030515	F:snoRNA binding
YJL109C	GO:0034511	F:U3 snoRNA binding
YJL109C	GO:0000480	P:endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
YJL109C	GO:0000447	P:endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
YJL109C	GO:0000472	P:endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
YJL109C	GO:0030490	P:maturation of SSU-rRNA
YJL109C	GO:0000462	P:maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
YJL109C	GO:0045943	P:positive regulation of transcription by RNA polymerase I
YJL110C	GO:0005634	C:nucleus
YJL110C	GO:0000981	F:DNA-binding transcription factor activity, RNA polymerase II-specific
YJL110C	GO:0000978	F:RNA polymerase II cis-regulatory region sequence-specific DNA binding
YJL110C	GO:0043565	F:sequence-specific DNA binding
YJL110C	GO:0008270	F:zinc ion binding
YJL110C	GO:0051457	P:maintenance of protein location in nucleus
YJL110C	GO:0000122	P:negative regulation of transcription by RNA polymerase II
YJL110C	GO:0090295	P:nitrogen catabolite repression of transcription
YJL110C	GO:0045944	P:positive regulation of transcription by RNA polymerase II
YJL111W	GO:0005832	C:chaperonin-containing T-complex
YJL111W	GO:0005737	C:cytoplasm
YJL111W	GO:0005524	F:ATP binding
YJL111W	GO:0016887	F:ATP hydrolysis activity
YJL111W	GO:0140662	F:ATP-dependent protein folding chaperone
YJL111W	GO:0051082	F:unfolded protein binding
YJL111W	GO:0051086	P:chaperone mediated protein folding independent of cofactor
YJL111W	GO:0006457	P:protein folding
YJL112W	GO:0005741	C:mitochondrial outer membrane
YJL112W	GO:0005739	C:mitochondrion
YJL112W	GO:0043130	F:ubiquitin binding
YJL112W	GO:0000266	P:mitochondrial fission
YJL112W	GO:0000002	P:mitochondrial genome maintenance
YJL112W	GO:0016559	P:peroxisome fission
YJL112W	GO:0090141	P:positive regulation of mitochondrial fission
YJL113W	GO:0005739	C:mitochondrion
YJL113W	GO:0005634	C:nucleus
YJL113W	GO:0000943	C:retrotransposon nucleocapsid
YJL113W	GO:0004190	F:aspartic-type endopeptidase activity
YJL113W	GO:0005524	F:ATP binding
YJL113W	GO:0003677	F:DNA binding
YJL113W	GO:0003887	F:DNA-directed DNA polymerase activity
YJL113W	GO:0046872	F:metal ion binding
YJL113W	GO:0008233	F:peptidase activity
YJL113W	GO:0003723	F:RNA binding
YJL113W	GO:0004540	F:RNA nuclease activity
YJL113W	GO:0003964	F:RNA-directed DNA polymerase activity
YJL113W	GO:0004523	F:RNA-DNA hybrid ribonuclease activity
YJL113W	GO:0015074	P:DNA integration
YJL113W	GO:0006310	P:DNA recombination
YJL113W	GO:0006508	P:proteolysis
YJL113W	GO:0032197	P:retrotransposition
YJL114W	GO:0000943	C:retrotransposon nucleocapsid
YJL114W	GO:0003723	F:RNA binding
YJL114W	GO:0032197	P:retrotransposition
YJL115W	GO:0000781	C:chromosome, telomeric region
YJL115W	GO:0005829	C:cytosol
YJL115W	GO:0070775	C:H3 histone acetyltransferase complex
YJL115W	GO:0005634	C:nucleus
YJL115W	GO:0010698	F:acetyltransferase activator activity
YJL115W	GO:0042393	F:histone binding
YJL115W	GO:0006325	P:chromatin organization
YJL115W	GO:0006335	P:DNA replication-dependent chromatin assembly
YJL115W	GO:0097043	P:histone H3-K56 acetylation
YJL115W	GO:2000002	P:negative regulation of DNA damage checkpoint
YJL115W	GO:0006334	P:nucleosome assembly
YJL115W	GO:0006337	P:nucleosome disassembly
YJL115W	GO:0035066	P:positive regulation of histone acetylation
YJL115W	GO:0032968	P:positive regulation of transcription elongation by RNA polymerase II
YJL115W	GO:0006282	P:regulation of DNA repair
YJL115W	GO:0010468	P:regulation of gene expression
YJL115W	GO:0001932	P:regulation of protein phosphorylation
YJL115W	GO:0006357	P:regulation of transcription by RNA polymerase II
YJL115W	GO:0030466	P:silent mating-type cassette heterochromatin formation
YJL115W	GO:0031509	P:subtelomeric heterochromatin formation
YJL116C	GO:0009986	C:cell surface
YJL116C	GO:0009277	C:fungal-type cell wall
YJL116C	GO:0000324	C:fungal-type vacuole
YJL116C	GO:0005739	C:mitochondrion
YJL116C	GO:0031505	P:fungal-type cell wall organization
YJL116C	GO:0042776	P:proton motive force-driven mitochondrial ATP synthesis
YJL117W	GO:0005783	C:endoplasmic reticulum
YJL117W	GO:0016020	C:membrane
YJL117W	GO:0051082	F:unfolded protein binding
YJL117W	GO:0006888	P:endoplasmic reticulum to Golgi vesicle-mediated transport
YJL117W	GO:0006817	P:phosphate ion transport
YJL117W	GO:0006457	P:protein folding
YJL117W	GO:0010966	P:regulation of phosphate transport
YJL118W	GO:0016020	C:membrane
YJL121C	GO:0005829	C:cytosol
YJL121C	GO:0004750	F:D-ribulose-phosphate 3-epimerase activity
YJL121C	GO:0046872	F:metal ion binding
YJL121C	GO:0005975	P:carbohydrate metabolic process
YJL121C	GO:0006098	P:pentose-phosphate shunt
YJL121C	GO:0009052	P:pentose-phosphate shunt, non-oxidative branch
YJL122W	GO:0005737	C:cytoplasm
YJL122W	GO:0005634	C:nucleus
YJL122W	GO:0042273	P:ribosomal large subunit biogenesis
YJL123C	GO:0030137	C:COPI-coated vesicle
YJL123C	GO:0005737	C:cytoplasm
YJL123C	GO:0005794	C:Golgi apparatus
YJL123C	GO:0005739	C:mitochondrion
YJL124C	GO:0005737	C:cytoplasm
YJL124C	GO:1990726	C:Lsm1-7-Pat1 complex
YJL124C	GO:0005634	C:nucleus
YJL124C	GO:0000932	C:P-body
YJL124C	GO:1990904	C:ribonucleoprotein complex
YJL124C	GO:0003682	F:chromatin binding
YJL124C	GO:0003729	F:mRNA binding
YJL124C	GO:0000339	F:RNA cap binding
YJL124C	GO:0000290	P:deadenylation-dependent decapping of nuclear-transcribed mRNA
YJL124C	GO:0006397	P:mRNA processing
YJL124C	GO:0000288	P:nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay
YJL125C	GO:0005634	C:nucleus
YJL125C	GO:0031515	C:tRNA (m1A) methyltransferase complex
YJL125C	GO:0160107	F:tRNA (adenine(58)-N1)-methyltransferase activity
YJL125C	GO:0030488	P:tRNA methylation
YJL126W	GO:0005739	C:mitochondrion
YJL126W	GO:0050406	F:[acetyl-CoA carboxylase]-phosphatase activity
YJL126W	GO:0110050	F:deaminated glutathione amidase activity
YJL126W	GO:0043605	P:amide catabolic process
YJL127C-B	GO:0005741	C:mitochondrial outer membrane
YJL127C-B	GO:0005739	C:mitochondrion
YJL127C-B	GO:0007008	P:outer mitochondrial membrane organization
YJL127C	GO:0000781	C:chromosome, telomeric region
YJL127C	GO:0005634	C:nucleus
YJL127C	GO:0016747	F:acyltransferase activity, transferring groups other than amino-acyl groups
YJL127C	GO:1990841	F:promoter-specific chromatin binding
YJL127C	GO:0043565	F:sequence-specific DNA binding
YJL127C	GO:0006281	P:DNA repair
YJL127C	GO:0010507	P:negative regulation of autophagy
YJL127C	GO:0000122	P:negative regulation of transcription by RNA polymerase II
YJL127C	GO:0000183	P:rDNA heterochromatin formation
YJL127C	GO:0030466	P:silent mating-type cassette heterochromatin formation
YJL127C	GO:0031509	P:subtelomeric heterochromatin formation
YJL128C	GO:0005935	C:cellular bud neck
YJL128C	GO:0005934	C:cellular bud tip
YJL128C	GO:0005737	C:cytoplasm
YJL128C	GO:0010494	C:cytoplasmic stress granule
YJL128C	GO:0031416	C:NatB complex
YJL128C	GO:0005524	F:ATP binding
YJL128C	GO:0004708	F:MAP kinase kinase activity
YJL128C	GO:0005078	F:MAP-kinase scaffold activity
YJL128C	GO:0004596	F:peptide alpha-N-acetyltransferase activity
YJL128C	GO:0004672	F:protein kinase activity
YJL128C	GO:0106310	F:protein serine kinase activity
YJL128C	GO:0004674	F:protein serine/threonine kinase activity
YJL128C	GO:0004713	F:protein tyrosine kinase activity
YJL128C	GO:0007015	P:actin filament organization
YJL128C	GO:0071474	P:cellular hyperosmotic response
YJL128C	GO:0006972	P:hyperosmotic response
YJL128C	GO:0000165	P:MAPK cascade
YJL128C	GO:0007231	P:osmosensory signaling pathway
YJL128C	GO:0006606	P:protein import into nucleus
YJL128C	GO:0006468	P:protein phosphorylation
YJL128C	GO:0046677	P:response to antibiotic
YJL129C	GO:0071944	C:cell periphery
YJL129C	GO:0045121	C:membrane raft
YJL129C	GO:0005886	C:plasma membrane
YJL129C	GO:0140107	F:high-affinity potassium ion transmembrane transporter activity
YJL129C	GO:0015079	F:potassium ion transmembrane transporter activity
YJL129C	GO:0030007	P:intracellular potassium ion homeostasis
YJL129C	GO:1990573	P:potassium ion import across plasma membrane
YJL130C	GO:0005737	C:cytoplasm
YJL130C	GO:0005829	C:cytosol
YJL130C	GO:0016020	C:membrane
YJL130C	GO:0005739	C:mitochondrion
YJL130C	GO:0016597	F:amino acid binding
YJL130C	GO:0004070	F:aspartate carbamoyltransferase activity
YJL130C	GO:0005524	F:ATP binding
YJL130C	GO:0004087	F:carbamoyl-phosphate synthase (ammonia) activity
YJL130C	GO:0004088	F:carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity
YJL130C	GO:0004151	F:dihydroorotase activity
YJL130C	GO:0004359	F:glutaminase activity
YJL130C	GO:0046872	F:metal ion binding
YJL130C	GO:0006207	P:'de novo' pyrimidine nucleobase biosynthetic process
YJL130C	GO:0044205	P:'de novo' UMP biosynthetic process
YJL130C	GO:0019240	P:citrulline biosynthetic process
YJL130C	GO:0006541	P:glutamine metabolic process
YJL130C	GO:0045984	P:negative regulation of pyrimidine nucleobase metabolic process
YJL130C	GO:0006228	P:UTP biosynthetic process
YJL131C	GO:0005739	C:mitochondrion
YJL131C	GO:0097177	F:mitochondrial ribosome binding
YJL131C	GO:0003743	F:translation initiation factor activity
YJL131C	GO:0070124	P:mitochondrial translational initiation
YJL132W	GO:0031012	C:extracellular matrix
YJL132W	GO:0005615	C:extracellular space
YJL132W	GO:0000324	C:fungal-type vacuole
YJL132W	GO:0016020	C:membrane
YJL132W	GO:0004621	F:glycosylphosphatidylinositol phospholipase D activity
YJL132W	GO:0006507	P:GPI anchor release
YJL133C-A	GO:0005741	C:mitochondrial outer membrane
YJL133C-A	GO:0005739	C:mitochondrion
YJL133W	GO:0005743	C:mitochondrial inner membrane
YJL133W	GO:0031966	C:mitochondrial membrane
YJL133W	GO:0005739	C:mitochondrion
YJL133W	GO:0015093	F:ferrous iron transmembrane transporter activity
YJL133W	GO:0005381	F:iron ion transmembrane transporter activity
YJL133W	GO:0048250	P:iron import into the mitochondrion
YJL133W	GO:0006397	P:mRNA processing
YJL134W	GO:0005783	C:endoplasmic reticulum
YJL134W	GO:0005789	C:endoplasmic reticulum membrane
YJL134W	GO:0070780	F:dihydrosphingosine-1-phosphate phosphatase activity
YJL134W	GO:0042392	F:sphingosine-1-phosphate phosphatase activity
YJL134W	GO:0019722	P:calcium-mediated signaling
YJL134W	GO:0046839	P:phospholipid dephosphorylation
YJL134W	GO:0030148	P:sphingolipid biosynthetic process
YJL136C	GO:0005829	C:cytosol
YJL136C	GO:0022627	C:cytosolic small ribosomal subunit
YJL136C	GO:0003735	F:structural constituent of ribosome
YJL136C	GO:0000447	P:endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
YJL136C	GO:0000461	P:endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
YJL136C	GO:0006412	P:translation
YJL137C	GO:0005737	C:cytoplasm
YJL137C	GO:0008466	F:glycogenin glucosyltransferase activity
YJL137C	GO:0016757	F:glycosyltransferase activity
YJL137C	GO:0046872	F:metal ion binding
YJL137C	GO:0102751	F:UDP-alpha-D-glucose:glucosyl-glycogenin alpha-D-glucosyltransferase activity
YJL137C	GO:0005978	P:glycogen biosynthetic process
YJL138C	GO:0005737	C:cytoplasm
YJL138C	GO:0010494	C:cytoplasmic stress granule
YJL138C	GO:0016281	C:eukaryotic translation initiation factor 4F complex
YJL138C	GO:0005886	C:plasma membrane
YJL138C	GO:0005840	C:ribosome
YJL138C	GO:0005524	F:ATP binding
YJL138C	GO:0016887	F:ATP hydrolysis activity
YJL138C	GO:0008186	F:ATP-dependent activity, acting on RNA
YJL138C	GO:0003723	F:RNA binding
YJL138C	GO:0003724	F:RNA helicase activity
YJL138C	GO:0003743	F:translation initiation factor activity
YJL138C	GO:0002183	P:cytoplasmic translational initiation
YJL138C	GO:1901195	P:positive regulation of formation of translation preinitiation complex
YJL138C	GO:0006446	P:regulation of translational initiation
YJL138C	GO:0006413	P:translational initiation
YJL139C	GO:0005783	C:endoplasmic reticulum
YJL139C	GO:0005794	C:Golgi apparatus
YJL139C	GO:0000139	C:Golgi membrane
YJL139C	GO:0000026	F:alpha-1,2-mannosyltransferase activity
YJL139C	GO:0000030	F:mannosyltransferase activity
YJL139C	GO:0000032	P:cell wall mannoprotein biosynthetic process
YJL139C	GO:0097502	P:mannosylation
YJL139C	GO:0006487	P:protein N-linked glycosylation
YJL140W	GO:0005737	C:cytoplasm
YJL140W	GO:0005634	C:nucleus
YJL140W	GO:0000932	C:P-body
YJL140W	GO:0005665	C:RNA polymerase II, core complex
YJL140W	GO:1990328	C:RPB4-RPB7 complex
YJL140W	GO:0000166	F:nucleotide binding
YJL140W	GO:0031369	F:translation initiation factor binding
YJL140W	GO:0006352	P:DNA-templated transcription initiation
YJL140W	GO:0000288	P:nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay
YJL140W	GO:0045948	P:positive regulation of translational initiation
YJL140W	GO:0034402	P:recruitment of 3'-end processing factors to RNA polymerase II holoenzyme complex
YJL140W	GO:0001172	P:RNA-templated transcription
YJL140W	GO:0006366	P:transcription by RNA polymerase II
YJL140W	GO:0006368	P:transcription elongation by RNA polymerase II
YJL140W	GO:0006367	P:transcription initiation at RNA polymerase II promoter
YJL141C	GO:0005737	C:cytoplasm
YJL141C	GO:0005634	C:nucleus
YJL141C	GO:0005524	F:ATP binding
YJL141C	GO:0004672	F:protein kinase activity
YJL141C	GO:0106310	F:protein serine kinase activity
YJL141C	GO:0004674	F:protein serine/threonine kinase activity
YJL141C	GO:0004712	F:protein serine/threonine/tyrosine kinase activity
YJL141C	GO:0004713	F:protein tyrosine kinase activity
YJL141C	GO:0016310	P:phosphorylation
YJL141C	GO:0010811	P:positive regulation of cell-substrate adhesion
YJL141C	GO:0045893	P:positive regulation of DNA-templated transcription
YJL141C	GO:0032106	P:positive regulation of response to extracellular stimulus
YJL141C	GO:0010737	P:protein kinase A signaling
YJL143W	GO:0005743	C:mitochondrial inner membrane
YJL143W	GO:0005758	C:mitochondrial intermembrane space
YJL143W	GO:0005739	C:mitochondrion
YJL143W	GO:0005744	C:TIM23 mitochondrial import inner membrane translocase complex
YJL143W	GO:0008320	F:protein transmembrane transporter activity
YJL143W	GO:0006886	P:intracellular protein transport
YJL143W	GO:0000002	P:mitochondrial genome maintenance
YJL143W	GO:0030150	P:protein import into mitochondrial matrix
YJL143W	GO:0045039	P:protein insertion into mitochondrial inner membrane
YJL144W	GO:0005737	C:cytoplasm
YJL144W	GO:0055106	F:ubiquitin-protein transferase regulator activity
YJL144W	GO:0042631	P:cellular response to water deprivation
YJL144W	GO:0120174	P:stress-induced homeostatically regulated protein degradation pathway
YJL145W	GO:0071944	C:cell periphery
YJL145W	GO:0032541	C:cortical endoplasmic reticulum
YJL145W	GO:0005737	C:cytoplasm
YJL145W	GO:0005829	C:cytosol
YJL145W	GO:0005789	C:endoplasmic reticulum membrane
YJL145W	GO:0000329	C:fungal-type vacuole membrane
YJL145W	GO:0005634	C:nucleus
YJL145W	GO:0005886	C:plasma membrane
YJL145W	GO:0046872	F:metal ion binding
YJL145W	GO:0008526	F:phosphatidylinositol transfer activity
YJL145W	GO:0043001	P:Golgi to plasma membrane protein transport
YJL145W	GO:0046488	P:phosphatidylinositol metabolic process
YJL145W	GO:0015914	P:phospholipid transport
YJL145W	GO:2000114	P:regulation of establishment of cell polarity
YJL145W	GO:0017157	P:regulation of exocytosis
YJL146W	GO:0005737	C:cytoplasm
YJL146W	GO:0005634	C:nucleus
YJL146W	GO:0016757	F:glycosyltransferase activity
YJL146W	GO:0051321	P:meiotic cell cycle
YJL147C	GO:0005739	C:mitochondrion
YJL148W	GO:0005730	C:nucleolus
YJL148W	GO:0005634	C:nucleus
YJL148W	GO:0005736	C:RNA polymerase I complex
YJL148W	GO:0001054	F:RNA polymerase I activity
YJL148W	GO:0042790	P:nucleolar large rRNA transcription by RNA polymerase I
YJL148W	GO:0042254	P:ribosome biogenesis
YJL148W	GO:0006363	P:termination of RNA polymerase I transcription
YJL148W	GO:0006360	P:transcription by RNA polymerase I
YJL148W	GO:0006362	P:transcription elongation by RNA polymerase I
YJL148W	GO:0006361	P:transcription initiation at RNA polymerase I promoter
YJL149W	GO:0019005	C:SCF ubiquitin ligase complex
YJL149W	GO:0030674	F:protein-macromolecule adaptor activity
YJL149W	GO:0016567	P:protein ubiquitination
YJL149W	GO:0000409	P:regulation of transcription by galactose
YJL149W	GO:0031146	P:SCF-dependent proteasomal ubiquitin-dependent protein catabolic process
YJL149W	GO:0006511	P:ubiquitin-dependent protein catabolic process
YJL151C	GO:0000324	C:fungal-type vacuole
YJL151C	GO:0000328	C:fungal-type vacuole lumen
YJL151C	GO:0031902	C:late endosome membrane
YJL151C	GO:0016020	C:membrane
YJL151C	GO:0031625	F:ubiquitin protein ligase binding
YJL151C	GO:0032509	P:endosome transport via multivesicular body sorting pathway
YJL151C	GO:0030163	P:protein catabolic process
YJL153C	GO:0005737	C:cytoplasm
YJL153C	GO:0004512	F:inositol-3-phosphate synthase activity
YJL153C	GO:0006021	P:inositol biosynthetic process
YJL153C	GO:0008654	P:phospholipid biosynthetic process
YJL154C	GO:0005829	C:cytosol
YJL154C	GO:0012505	C:endomembrane system
YJL154C	GO:0005768	C:endosome
YJL154C	GO:0000329	C:fungal-type vacuole membrane
YJL154C	GO:0005770	C:late endosome
YJL154C	GO:0030904	C:retromer complex
YJL154C	GO:0030906	C:retromer, cargo-selective complex
YJL154C	GO:0032456	P:endocytic recycling
