SYSTEMATIC.name	SYMBOL	DOMAIN.id	DOMAIN.name	DOMAIN.start	DOMAIN.end
YDR198C	RKM2	2164957	UNCHARACTERIZED PUTATIVE METHYLTRANSFERASE	6	396
YBR030W	RKM3	2132382	set domain protein methyltransferase, domain 1	5	349
YBR030W	RKM3	2149662	SET domain	37	335
YBR030W	RKM3	2149663	SET domain	26	335
YBR030W	RKM3	2149664	SET domain superfamily	8	229
YBR030W	RKM3	2149665	SET domain superfamily	298	353
YBR030W	RKM3	2163180	SET_LSMT	27	349
YBR030W	RKM3	2163181	YBR030W-like protein	5	264
YBR030W	RKM3	2163182	UNCHARACTERIZED PUTATIVE METHYLTRANSFERASE	12	485
YDR257C	RKM4	2128575	set domain protein methyltransferase, domain 1	6	279
YDR257C	RKM4	2162432	SET domain	38	265
YDR257C	RKM4	2162433	N-lysine methyltransferase SETD6	1	470
YDR257C	RKM4	2162434	SET domain	25	265
YDR257C	RKM4	2162435	SET domain superfamily	5	286
YDR257C	RKM4	2165210	Ribosomal lysine N-methyltransferase 4	6	279
YDR257C	RKM4	2165211	UNCHARACTERIZED PUTATIVE METHYLTRANSFERASE	30	396
YDR257C	RKM4	2165212	SETD6, SET domain	21	281
YLR137W	RKM5	2135957	S-adenosyl-L-methionine-dependent methyltransferase superfamily	72	365
YLR137W	RKM5	2170058	Lysine methyltransferase	67	351
YMR247C	RKR1	2131240	Armadillo-type fold	34	1394
YMR247C	RKR1	2136328	Zinc finger, RING/FYVE/PHD-type	1506	1562
YMR247C	RKR1	2159248	Zinc finger, RING-type	1507	1555
YMR247C	RKR1	2159249	Zinc finger, RING-type	1508	1555
YMR247C	RKR1	2159250	Zinc finger, RING-CH-type	1507	1555
YMR247C	RKR1	2159251	FANCL_C_2	1504	1561
YMR247C	RKR1	2159252	RING/U-box	1507	1560
YMR247C	RKR1	2171608	Listerin, zinc finger, RING-type	1506	1555
YMR247C	RKR1	2171609	E3 ubiquitin-protein ligase listerin	661	1557
YMR247C	RKR1	2171610	E3 ubiquitin-protein ligase listerin	1491	1558
YPR018W	RLF2	2162416	Chromatin assembly factor 1 subunit A	345	416
YPR018W	RLF2	2174189	CHROMATIN ASSEMBLY FACTOR 1 SUBUNIT A  CAF-1 SUBUNIT A	51	589
YDR091C	RLI1	2128241	P-loop containing nucleoside triphosphate hydrolase	1	337
YDR091C	RLI1	2128242	P-loop containing nucleoside triphosphate hydrolase	101	296
YDR091C	RLI1	2133049	P-loop containing nucleoside triphosphate hydrolase	339	603
YDR091C	RLI1	2158213	ABC transporter-like, ATP-binding domain	101	249
YDR091C	RLI1	2158214	ABC transporter-like, ATP-binding domain	374	496
YDR091C	RLI1	2158215	4Fe-4S ferredoxin-type, iron-sulphur binding domain	50	71
YDR091C	RLI1	2158216	RNase L inhibitor RLI-like, possible metal-binding domain	7	37
YDR091C	RLI1	2158217	RLI1	24	39
YDR091C	RLI1	2158218	RLI1	52	76
YDR091C	RLI1	2158219	RLI1	79	99
YDR091C	RLI1	2158220	RLI1	107	132
YDR091C	RLI1	2158221	RLI1	140	156
YDR091C	RLI1	2158222	RLI1	156	182
YDR091C	RLI1	2158223	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	55	66
YDR091C	RLI1	2158224	ABC transporter-like, conserved site	468	482
YDR091C	RLI1	2158225	ABC transporter-like, ATP-binding domain	70	320
YDR091C	RLI1	2158226	ABC transporter-like, ATP-binding domain	345	568
YDR091C	RLI1	2158227	4Fe-4S ferredoxin-type, iron-sulphur binding domain	46	75
YDR091C	RLI1	2158228	AAA+ ATPase domain	102	298
YDR091C	RLI1	2158229	AAA+ ATPase domain	377	545
YDR091C	RLI1	2158230	P-loop containing nucleoside triphosphate hydrolase	372	541
YDR091C	RLI1	2158231	4Fe-4S ferredoxins	7	143
YDR091C	RLI1	2174876	ATP-binding cassette sub-family E member 1	338	603
YDR091C	RLI1	2174877	RLI1	1	605
YDR091C	RLI1	2174878	ATP-binding cassette, sub-family E, member 1	1	337
YDR091C	RLI1	2174879	RLI, domain 1	78	337
YPL089C	RLM1	2137862	Transcription factor, MADS-box superfamily	13	94
YPL089C	RLM1	2161773	Transcription factor, MADS-box	10	57
YPL089C	RLM1	2161774	Transcription factor, MADS-box	3	23
YPL089C	RLM1	2161775	Transcription factor, MADS-box	23	38
YPL089C	RLM1	2161776	Transcription factor, MADS-box	38	59
YPL089C	RLM1	2161777	Transcription factor, MADS-box	3	57
YPL089C	RLM1	2161778	Transcription factor, MADS-box	1	61
YPL089C	RLM1	2161779	Transcription factor, MADS-box	1	60
YPL089C	RLM1	2161780	Transcription factor, MADS-box superfamily	1	72
YPL089C	RLM1	2173960	MADS BOX PROTEIN	3	129
YPL089C	RLM1	2173961	Transcription factor, MADS-box	13	94
YPL089C	RLM1	2173962	MADS MEF2-like	2	77
YLR009W	RLP24	2135924	Ribosomal protein L24e/L24 superfamily	1	67
YLR009W	RLP24	2160648	Large ribosomal subunit protein eL24-related	1	64
YLR009W	RLP24	2160649	TRASH domain	6	44
YLR009W	RLP24	2160650	Glucocorticoid receptor-like (DNA-binding domain)	5	56
YLR009W	RLP24	2169883	Large ribosomal subunit protein eL24-related	1	54
YLR009W	RLP24	2169884	Large ribosomal subunit protein eL24-related	1	173
YLR009W	RLP24	2169885	probable ribosome biogenesis protein RLP24	1	67
YNL002C	RLP7	2136793	Large ribosomal subunit protein uL30, ferredoxin-like fold domain superfamily	141	300
YNL002C	RLP7	2153229	Large ribosomal subunit protein uL30-like, ferredoxin-like fold domain	142	194
YNL002C	RLP7	2153230	Large ribosomal subunit protein uL30, conserved site	162	194
YNL002C	RLP7	2153231	Large ribosomal subunit protein uL30, ferredoxin-like fold domain superfamily	141	285
YNL002C	RLP7	2172506	Rlp7p	141	300
YNL002C	RLP7	2172507	Large ribosomal subunit protein uL30	12	322
YNL002C	RLP7	2172508	Large ribosomal subunit protein uL30, eukaryotic/archaeal	141	322
YKL132C	RMA1	2130175	Mur ligase, C-terminal domain superfamily	287	427
YKL132C	RMA1	2135441	Mur-like, catalytic domain superfamily	2	277
YKL132C	RMA1	2148295	Folylpolyglutamate synthetase, conserved site	30	54
YKL132C	RMA1	2148296	Folylpolyglutamate synthetase, conserved site	130	145
YKL132C	RMA1	2148297	Mur ligase, C-terminal domain superfamily	291	425
YKL132C	RMA1	2148298	Mur-like, catalytic domain superfamily	8	276
YKL132C	RMA1	2148299	Folylpolyglutamate synthetase	10	423
YKL132C	RMA1	2169100	Folylpolyglutamate synthetase	7	422
YKL132C	RMA1	2169101	Dihydrofolate synthetase	281	426
YDL001W	RMD1	2158361	Domain of unknown function DUF155	205	377
YDL001W	RMD1	2164812	REQUIRED FOR MEIOTIC NUCLEAR DIVISION PROTEIN 1 HOMOLOG	18	426
YDR255C	RMD5	2128538	Zinc finger, RING/FYVE/PHD-type	353	420
YDR255C	RMD5	2128539	Gid-type RING finger domain	361	404
YDR255C	RMD5	2162441	CTLH/CRA C-terminal to LisH motif domain	177	321
YDR255C	RMD5	2162442	CTLH, C-terminal LisH motif	176	236
YDR255C	RMD5	2162443	CTLH, C-terminal LisH motif	176	236
YDR255C	RMD5	2162444	RING/U-box	353	417
YDR255C	RMD5	2165127	Fyv10 family	10	415
YDR255C	RMD5	2165128	Rmd5, degenerated RING (dRING) finger	359	406
YDR255C	RMD5	2165129	Regulator of gluconeogenesis Rmd5	353	417
YFR048W	RMD8	2154129	Domain of unknown function DUF155	427	605
YFR048W	RMD8	2166204	REQUIRED FOR MEIOTIC NUCLEAR DIVISION PROTEIN 1 HOMOLOG	75	656
YGL107C	RMD9	2134254	Tetratricopeptide-like helical domain superfamily	244	413
YGL107C	RMD9	2166636	Protein RMD9, mitochondrial	244	414
YGR044C	RME1	2134247	Classic Zinc Finger	151	238
YGR044C	RME1	2134248	Classic Zinc Finger	257	282
YGR044C	RME1	2145917	Zinc finger C2H2-type	258	281
YGR044C	RME1	2145918	Zinc finger C2H2-type	178	205
YGR044C	RME1	2145919	Zinc finger C2H2-type	256	286
YGR044C	RME1	2145920	Zinc finger C2H2-type	178	198
YGR044C	RME1	2145921	Zinc finger C2H2-type	206	234
YGR044C	RME1	2145922	Zinc finger C2H2-type	256	281
YPL024W	RMI1	2131866	RecQ mediated genome instability protein 1, N-terminal	55	214
YPL024W	RMI1	2137731	RecQ mediated genome instability protein, N-terminal OB-fold superfamily	41	219
YEL050C	RML2	2133667	Large ribosomal subunit protein uL2, domain 2	231	309
YEL050C	RML2	2133668	Large ribosomal subunit protein uL2, domain 3	310	391
YEL050C	RML2	2146713	Nucleic acid-binding, OB-fold	91	204
YEL050C	RML2	2146714	Large ribosomal subunit protein uL2, RNA-binding domain	132	208
YEL050C	RML2	2146715	Large ribosomal subunit protein uL2, C-terminal	237	363
YEL050C	RML2	2146716	Large ribosomal subunit protein uL2, conserved site	331	342
YEL050C	RML2	2146717	Large ribosomal subunit protein uL2, C-terminal	235	365
YEL050C	RML2	2146718	Large ribosomal subunit protein uL2	132	208
YEL050C	RML2	2146719	Translation protein SH3-like domain superfamily	238	384
YEL050C	RML2	2146720	Nucleic acid-binding, OB-fold	93	208
YEL050C	RML2	2146721	Large ribosomal subunit protein uL2, bacterial/organellar-type	93	385
YEL050C	RML2	2165767	50S ribosomal protein L2	91	204
YEL050C	RML2	2165768	Large ribosomal subunit protein uL2	119	385
YEL050C	RML2	2165769	50S ribosomal protein L2	309	387
YEL050C	RML2	2165770	50S ribosomal protein L2	232	309
YLR145W	RMP1	2170149	RNase MRP protein 1, RNA binding domain	10	119
YLR145W	RMP1	2170150	Ribonuclease MRP protein subunit RMP1	3	172
YGL250W	RMR1	2155647	Uncharacterised protein family UPF0646	84	192
YDR465C	RMT2	2133079	S-adenosyl-L-methionine-dependent methyltransferase superfamily	185	412
YDR465C	RMT2	2158301	Arginine N-methyltransferase 2	3	412
YDR465C	RMT2	2158302	Arginine N-methyltransferase 2-like domain	189	412
YDR465C	RMT2	2158303	S-adenosyl-L-methionine-dependent methyltransferase superfamily	189	411
YDR465C	RMT2	2165499	Arginine N-methyltransferase 2	184	411
YDR465C	RMT2	2165500	AdoMet_MTases	244	345
YDR465C	RMT2	2165501	GUANIDINOACETATE N-METHYLTRANSFERASE	70	411
YMR235C	RNA1	2130999	Leucine-rich repeat domain superfamily	14	364
YMR235C	RNA1	2141408	Leucine-rich repeat	45	63
YMR235C	RNA1	2141409	Leucine-rich repeat	106	121
YMR235C	RNA1	2141410	LRR_RI_2	41	68
YMR235C	RNA1	2141411	LRR_RI_2	107	134
YMR235C	RNA1	2141412	LRR_RI_2	135	162
YMR235C	RNA1	2141413	LRR_RI_2	172	199
YMR235C	RNA1	2141414	LRR_RI_2	230	257
YMR235C	RNA1	2141415	LRR_RI_2	259	286
YMR235C	RNA1	2141416	RNI-like	28	338
YMR235C	RNA1	2171611	RAN GTPASE-ACTIVATING PROTEIN 1	16	391
YMR235C	RNA1	2171612	Ran GTPase-activating protein 1	14	364
YMR061W	RNA14	2131280	-	24	579
YMR061W	RNA14	2136380	Suppressor of forked	598	669
YMR061W	RNA14	2136381	-	625	677
YMR061W	RNA14	2144276	Suppressor of forked	413	596
YMR061W	RNA14	2144277	HAT (Half-A-TPR) repeat	56	88
YMR061W	RNA14	2144278	HAT (Half-A-TPR) repeat	90	124
YMR061W	RNA14	2144279	HAT (Half-A-TPR) repeat	134	170
YMR061W	RNA14	2144280	HAT (Half-A-TPR) repeat	181	214
YMR061W	RNA14	2144281	HAT (Half-A-TPR) repeat	251	289
YMR061W	RNA14	2144282	HAT (Half-A-TPR) repeat	298	330
YMR061W	RNA14	2144283	HAT (Half-A-TPR) repeat	463	495
YMR061W	RNA14	2144284	HAT (Half-A-TPR) repeat	497	532
YMR061W	RNA14	2144285	Tetratricopeptide-like helical domain superfamily	33	580
YMR061W	RNA14	2171270	mRNA 3'-end-processing protein Rna14-like	23	669
YMR061W	RNA14	2171271	Rna14p	24	579
YGL044C	RNA15	2128964	Transcription termination and cleavage factor, C-terminal domain	254	290
YGL044C	RNA15	2134056	Nucleotide-binding alpha-beta plait domain superfamily	2	125
YGL044C	RNA15	2134057	Transcription termination and cleavage factor, C-terminal domain superfamily	253	291
YGL044C	RNA15	2134058	-	126	232
YGL044C	RNA15	2144286	RNA recognition motif domain	20	90
YGL044C	RNA15	2144287	RNA recognition motif domain	18	96
YGL044C	RNA15	2144288	RNA recognition motif domain	19	92
YGL044C	RNA15	2144289	RNA-binding domain superfamily	13	125
YGL044C	RNA15	2166675	CLEAVAGE STIMULATION FACTOR SUBUNIT 2	12	220
YGL044C	RNA15	2166676	Rna15p	125	232
YGL044C	RNA15	2166677	RRM_CSTF2_RNA15_like	18	94
YGL044C	RNA15	2166678	Rna15p	13	111
YGL044C	RNA15	2166679	Rna15p	253	291
YMR234W	RNH1	2130991	Ribonuclease H superfamily	174	348
YMR234W	RNH1	2136108	Ribonuclease H1, N-terminal domain superfamily	105	156
YMR234W	RNH1	2136109	Ribonuclease H1, N-terminal domain superfamily	5	52
YMR234W	RNH1	2159209	Ribonuclease H domain	186	345
YMR234W	RNH1	2159210	Ribonuclease H1, N-terminal	7	49
YMR234W	RNH1	2159211	Ribonuclease H1, N-terminal	108	153
YMR234W	RNH1	2159212	Ribonuclease H1, eukaryote	2	348
YMR234W	RNH1	2159213	Ribonuclease H domain	184	346
YMR234W	RNH1	2159214	Ribonuclease H-like superfamily	182	345
YMR234W	RNH1	2159215	Large ribosomal subunit protein bL9/RNase H1, N-terminal	6	50
YMR234W	RNH1	2159216	Large ribosomal subunit protein bL9/RNase H1, N-terminal	107	154
YMR234W	RNH1	2171593	RNase_HI_eukaryote_like	190	345
YMR234W	RNH1	2171594	Ribonuclease H	175	348
YMR234W	RNH1	2171595	RIBONUCLEASE H1	3	347
YMR234W	RNH1	2171596	Ribonuclease H1	5	53
YNL072W	RNH201	2136769	Ribonuclease H superfamily	9	212
YNL072W	RNH201	2136770	Ribonuclease HII, helix-loop-helix cap domain superfamily	213	259
YNL072W	RNH201	2156987	Ribonuclease HII/HIII domain	36	251
YNL072W	RNH201	2156988	Ribonuclease H-like superfamily	34	256
YNL072W	RNH201	2156989	Ribonuclease H2, subunit A	35	256
YNL072W	RNH201	2172478	Ribonuclease HII/HIII domain	33	260
YNL072W	RNH201	2172479	Ribonuclease HII/HIII	18	285
YNL072W	RNH201	2172480	Ribonuclease	9	213
YNL072W	RNH201	2172481	RNase_HII_eukaryota_like	36	260
YNL072W	RNH201	2172482	Ribonuclease	211	259
YDR279W	RNH202	2128339	Ribonuclease H2 subunit B, wHTH domain	144	262
YDR279W	RNH202	2128340	Rnh202, triple barrel domain	14	115
YDR279W	RNH202	2165248	Ribonuclease H2 subunit B	12	348
YDR279W	RNH202	2165249	Ribonuclease H2 subunit B	9	350
YGR276C	RNH70	2129500	Ribonuclease H superfamily	221	380
YGR276C	RNH70	2156293	Exonuclease, RNase T/DNA polymerase III	227	372
YGR276C	RNH70	2156294	Exonuclease, RNase T/DNA polymerase III	224	382
YGR276C	RNH70	2156295	Ribonuclease H-like superfamily	211	377
YGR276C	RNH70	2167353	RNA exonuclease 1-like, exonuclease domain	226	374
YGR276C	RNH70	2167354	RNA exonuclease NEF-sp	221	384
YGR276C	RNH70	2167355	RNA exonuclease REXO1/REXO3/REXO4-like	46	382
YLL046C	RNP1	2135728	Nucleotide-binding alpha-beta plait domain superfamily	137	241
YLL046C	RNP1	2135729	Nucleotide-binding alpha-beta plait domain superfamily	28	136
YLL046C	RNP1	2146061	RNA recognition motif domain	37	107
YLL046C	RNP1	2146062	RNA recognition motif domain	35	114
YLL046C	RNP1	2146063	RNA recognition motif domain	140	231
YLL046C	RNP1	2146064	RNA recognition motif domain	36	110
YLL046C	RNP1	2146065	RNA recognition motif domain	141	227
YLL046C	RNP1	2146066	RNA-binding domain superfamily	33	233
YLL046C	RNP1	2169787	RNA RECOGNITION MOTIF  RRM  DOMAIN CONTAINING PROTEIN	11	230
YLL046C	RNP1	2169788	RRM_SF	37	110
YER070W	RNR1	2128313	PFL-like glycyl radical enzymes	215	755
YER070W	RNR1	2133537	-	74	752
YER070W	RNR1	2143278	Ribonucleotide reductase large subunit, N-terminal	142	212
YER070W	RNR1	2143279	Ribonucleotide reductase large subunit, C-terminal	216	742
YER070W	RNR1	2143280	ATP-cone domain	1	89
YER070W	RNR1	2143281	Ribonucleotide reductase large subunit, C-terminal	293	312
YER070W	RNR1	2143282	Ribonucleotide reductase large subunit, C-terminal	422	433
YER070W	RNR1	2143283	Ribonucleotide reductase large subunit, C-terminal	465	488
YER070W	RNR1	2143284	Ribonucleotide reductase large subunit, C-terminal	503	525
YER070W	RNR1	2143285	Ribonucleotide reductase large subunit, C-terminal	531	554
YER070W	RNR1	2143286	Ribonucleotide reductase large subunit, C-terminal	596	623
YER070W	RNR1	2143287	Ribonucleotide reductase, class I, alpha subunit, C-terminal	585	607
YER070W	RNR1	2143288	ATP-cone domain	1	92
YER070W	RNR1	2143289	Ribonucleotide reductase R1 subunit, N-terminal	6	214
YER070W	RNR1	2143290	Ribonucleotide reductase, class I, alpha subunit, C-terminal	145	746
YER070W	RNR1	2174980	RNR_I	167	745
YER070W	RNR1	2174981	Ribonucleoside-diphosphate reductase	74	752
YER070W	RNR1	2174982	Ribonucleoside-diphosphate reductase large subunit	1	887
YJL026W	RNR2	2129793	Ribonucleotide reductase-like	26	359
YJL026W	RNR2	2140511	Ribonucleotide reductase small subunit family	85	353
YJL026W	RNR2	2140512	Ribonucleotide reductase small subunit, acitve site	175	191
YJL026W	RNR2	2140513	Ferritin-like superfamily	31	359
YJL026W	RNR2	2168572	Ribonucleotide reductase subunit	26	359
YJL026W	RNR2	2168573	Ribonucleotide reductase small subunit	87	362
YJL026W	RNR2	2168574	Ribonucleotide reductase small subunit family	62	397
YIL066C	RNR3	2129637	PFL-like glycyl radical enzymes	215	755
YIL066C	RNR3	2134693	-	74	752
YIL066C	RNR3	2143336	Ribonucleotide reductase large subunit, N-terminal	142	212
YIL066C	RNR3	2143337	Ribonucleotide reductase large subunit, C-terminal	216	742
YIL066C	RNR3	2143338	ATP-cone domain	1	89
YIL066C	RNR3	2143339	Ribonucleotide reductase large subunit, C-terminal	293	312
YIL066C	RNR3	2143340	Ribonucleotide reductase large subunit, C-terminal	422	433
YIL066C	RNR3	2143341	Ribonucleotide reductase large subunit, C-terminal	465	488
YIL066C	RNR3	2143342	Ribonucleotide reductase large subunit, C-terminal	503	525
YIL066C	RNR3	2143343	Ribonucleotide reductase large subunit, C-terminal	531	554
YIL066C	RNR3	2143344	Ribonucleotide reductase large subunit, C-terminal	596	623
YIL066C	RNR3	2143345	Ribonucleotide reductase, class I, alpha subunit, C-terminal	585	607
YIL066C	RNR3	2143346	ATP-cone domain	1	92
YIL066C	RNR3	2143347	Ribonucleotide reductase R1 subunit, N-terminal	6	214
YIL066C	RNR3	2143348	Ribonucleotide reductase, class I, alpha subunit, C-terminal	145	746
YIL066C	RNR3	2168134	Ribonucleoside-diphosphate reductase	74	752
YIL066C	RNR3	2168135	RNR_I	167	745
YIL066C	RNR3	2168136	Ribonucleoside-diphosphate reductase large subunit	1	868
YGR180C	RNR4	2129458	Ribonucleotide reductase-like	1	325
YGR180C	RNR4	2155182	Ribonucleotide reductase small subunit family	34	300
YGR180C	RNR4	2155183	Ribonucleotide reductase small subunit, acitve site	123	139
YGR180C	RNR4	2155184	Ferritin-like superfamily	7	325
YGR180C	RNR4	2167056	Ribonucleotide reductase small subunit family	23	330
YGR180C	RNR4	2167057	Ribonucleotide reductase small subunit	35	305
YGR180C	RNR4	2167058	Ribonucleotide reductase	1	325
YMR239C	RNT1	2130897	Ribonuclease III, N-terminal domain	44	147
YMR239C	RNT1	2130898	Ribonuclease III, endonuclease domain superfamily	197	358
YMR239C	RNT1	2130899	-	363	452
YMR239C	RNT1	2157799	Double-stranded RNA-binding domain	370	433
YMR239C	RNT1	2157800	Ribonuclease III domain	238	327
YMR239C	RNT1	2157801	Ribonuclease III domain	238	246
YMR239C	RNT1	2157802	Double-stranded RNA-binding domain	369	437
YMR239C	RNT1	2157803	Ribonuclease III domain	227	331
YMR239C	RNT1	2157804	Double-stranded RNA-binding domain	370	436
YMR239C	RNT1	2157805	Ribonuclease III domain	220	355
YMR239C	RNT1	2157806	dsRNA-binding domain-like	365	452
YMR239C	RNT1	2157807	Ribonuclease III, endonuclease domain superfamily	205	355
YMR239C	RNT1	2171559	Ribonuclease III	32	464
YMR239C	RNT1	2171560	Rnt1/Pac1, double-stranded RNA binding domain, fungi	367	436
YMR239C	RNT1	2171561	Ribonuclease 3	363	452
YMR239C	RNT1	2171562	Ribonuclease 3	196	354
YMR239C	RNT1	2171563	Ribonuclease III domain	207	354
YPL123C	RNY1	2132068	Ribonuclease T2-like	52	254
YPL123C	RNY1	2137906	Ribonuclease T2-like superfamily	24	293
YPL123C	RNY1	2158005	Ribonuclease T2, His active site 1	84	91
YPL123C	RNY1	2158006	Ribonuclease T2, His active site 2	152	163
YPL123C	RNY1	2158007	Ribonuclease T2-like superfamily	27	283
YPL123C	RNY1	2173832	Ribonuclease T2-like	49	291
YPL123C	RNY1	2173833	Ribonuclease T2-like	24	292
YPL123C	RNY1	2173834	Ribonuclease T2, eukaryotic	50	284
YOR018W	ROD1	2137027	Arrestin-like, C-terminal	36	220
YOR018W	ROD1	2137028	Arrestin C-terminal-like domain	232	395
YOR018W	ROD1	2137029	Arrestin-like, N-terminal	150	216
YOR018W	ROD1	2137030	Arrestin C-terminal-like domain	232	395
YOR018W	ROD1	2175842	ARRESTIN DOMAIN CONTAINING PROTEIN	8	619
YHR177W	ROF1	2168001	Gti1/Pac2 family	9	88
YHR177W	ROF1	2168002	Gti1/Pac2 family	2	451
YGL144C	ROG1	2134021	Alpha/Beta hydrolase fold	190	438
YGL144C	ROG1	2155785	Domain of unknown function DUF676, lipase-like	185	379
YGL144C	ROG1	2155786	Lipase Rog1	1	446
YGL144C	ROG1	2155787	Lipase Rog1	441	646
YGL144C	ROG1	2155788	Alpha/Beta hydrolase fold	186	392
YGL144C	ROG1	2166439	Lipase-like	154	575
YFR022W	ROG3	2128908	Arrestin-like, N-terminal	44	214
YFR022W	ROG3	2133824	Arrestin-like, C-terminal	22	219
YFR022W	ROG3	2154071	Arrestin C-terminal-like domain	232	393
YFR022W	ROG3	2154072	Arrestin C-terminal-like domain	232	393
YFR022W	ROG3	2166167	ARRESTIN DOMAIN CONTAINING PROTEIN	12	641
YGL171W	ROK1	2129120	P-loop containing nucleoside triphosphate hydrolase	153	479
YGL171W	ROK1	2129121	P-loop containing nucleoside triphosphate hydrolase	335	511
YGL171W	ROK1	2134131	P-loop containing nucleoside triphosphate hydrolase	90	334
YGL171W	ROK1	2154179	DEAD/DEAH box helicase domain	146	322
YGL171W	ROK1	2154180	Helicase, C-terminal	359	467
YGL171W	ROK1	2154181	ATP-dependent RNA helicase DEAD-box, conserved site	278	286
YGL171W	ROK1	2154182	Helicase superfamily 1/2, ATP-binding domain	153	333
YGL171W	ROK1	2154183	Helicase, C-terminal	344	506
YGL171W	ROK1	2154184	RNA helicase, DEAD-box type, Q motif	122	150
YGL171W	ROK1	2154185	Helicase superfamily 1/2, ATP-binding domain	141	348
YGL171W	ROK1	2154186	Helicase, C-terminal	386	467
YGL171W	ROK1	2166411	probable ATP-dependent RNA helicase DDX52	336	508
YGL171W	ROK1	2166412	ROK1p RNA-dependent ATPase	90	334
YGL171W	ROK1	2166413	SF2_C_DEAD	345	461
YGL171W	ROK1	2166414	DDX52/Rok1, DEAD-box helicase domain	133	336
YGL171W	ROK1	2166415	ATP-DEPENDENT RNA HELICASE RHLE-RELATED	66	559
YGR070W	ROM1	2133985	Dbl homology (DH) domain superfamily	444	668
YGR070W	ROM1	2133986	Winged helix-like DNA-binding domain superfamily	267	393
YGR070W	ROM1	2133987	Citron homology (CNH) domain	854	1132
YGR070W	ROM1	2133988	PH-like domain superfamily	673	820
